input_domain,final_url,reg_domain,score,bucket,confidence,pages_fetched,success_rate,sitemap_found,blocked_or_captcha,adsense_pub_ids,gtm_ids,ga_ids,reasons
vogue.in,https://www.vogue.in/,vogue.in,77,Good domain,0.75,4,1.0,True,False,,GTM-M3SG2X6,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
colorfle.com,https://colorfle.com/,colorfle.com,77,Good domain,0.75,5,1.0,False,False,pub-4606697949012706,,G-SW9Q7PFFKT,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
theovenlight.net,https://www.theovenlight.net/,theovenlight.net,77,Good domain,0.75,4,1.0,True,False,,,G-5TGL4NBCCE,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
infobae.com,https://www.infobae.com/america/,infobae.com,77,Good domain,0.75,6,1.0,False,False,,GTM-KTGQDC9,G-Q2J791G3GV|UA-759511-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thecreativemom.com,https://www.thecreativemom.com/,thecreativemom.com,77,Good domain,0.75,3,1.0,True,False,,,G-JGX5GBD8L8,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
guitarbased.com,https://www.guitarbased.com/,guitarbased.com,77,Good domain,0.75,4,1.0,True,False,,,G-5FCM6FZB7D,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
pianetaserieb.it,https://www.pianetaserieb.it/,pianetaserieb.it,77,Good domain,0.75,6,1.0,False,False,pub-4448308114640987,,G-SMSRW1JK1J,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
blacksburgbelle.com,https://www.blacksburgbelle.com/,blacksburgbelle.com,77,Good domain,0.75,4,1.0,True,False,,,G-JFWJN00TS4|UA-249293975-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
scroll.in,https://scroll.in/,scroll.in,77,Good domain,0.75,6,1.0,False,False,,,G-G1T78Y8E5C,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
themostlysimplelife.com,https://www.themostlysimplelife.com/,themostlysimplelife.com,77,Good domain,0.75,4,1.0,True,False,,GTM-NVLWJLH,G-74TY6CZWDV,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thymeandlove.com,https://thymeandlove.com/,thymeandlove.com,77,Good domain,0.75,4,1.0,True,False,,,G-37LYDXK4EJ,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
pokewiki.de,https://www.pokewiki.de/Hauptseite,pokewiki.de,77,Good domain,0.75,6,1.0,False,False,pub-4687532744456630,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
myturnforus.com,https://www.myturnforus.com/,myturnforus.com,77,Good domain,0.75,4,1.0,True,False,,,G-3XB64TBHQ0,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
uta-net.com,https://www.uta-net.com/,uta-net.com,77,Good domain,0.75,6,1.0,False,False,,GTM-KKM6Z39,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
35mmc.com,https://www.35mmc.com/,35mmc.com,77,Good domain,0.85,9,1.0,True,False,,,G-6WE15ZGMRW,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
whimsicalseptember.com,https://whimsicalseptember.com/,whimsicalseptember.com,77,Good domain,0.85,6,1.0,True,False,,GTM-59HKJG,G-4MEE6N09Z6,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
emergencyprepguy.com,https://emergencyprepguy.com/,emergencyprepguy.com,77,Good domain,0.85,9,1.0,True,False,,,UA-123656408-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
orangeville.com,https://www.orangeville.com/,orangeville.com,78,Good domain,0.75,4,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
dogsnet.com,https://dogsnet.com/,dogsnet.com,78,Good domain,0.75,4,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
teachermisery.com,https://teachermisery.com/,teachermisery.com,78,Good domain,0.85,8,1.0,True,False,,,G-9EP4G992ZT|G-PN0SGWC3TS,Thin content on sampled pages (low median text length) ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
hes-extraordinary.com,https://hes-extraordinary.com/,hes-extraordinary.com,78,Good domain,0.85,9,1.0,True,False,,,G-LTNEZ5H6KP,High template/boilerplate similarity across pages ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
binarytides.com,https://www.binarytides.com/,binarytides.com,78,Good domain,0.85,9,1.0,True,False,pub-5814774904969415,,UA-2702686-57,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected
fluid-painting.com,https://fluid-painting.com/,fluid-painting.com,78,Good domain,0.75,5,0.556,True,False,,,UA-157823966-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
mafa.com,https://www.mafa.com/,mafa.com,78,Good domain,0.85,8,1.0,True,False,pub-7677430104552677,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; Push/notification prompting keywords detected
ilbianconero.com,https://www.ilbianconero.com/,ilbianconero.com,78,Good domain,0.75,6,1.0,False,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
rocksolidrustic.com,https://rocksolidrustic.com/,rocksolidrustic.com,78,Good domain,0.85,9,1.0,True,False,,,G-EPC1BZDBZJ,High template/boilerplate similarity across pages ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
similarworlds.com,https://similarworlds.com/,similarworlds.com,78,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
practicalmotorhome.com,https://www.practicalmotorhome.com/,practicalmotorhome.com,78,Good domain,0.85,9,1.0,True,False,,GTM-PFM7T4N,,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected
bdocodex.com,https://bdocodex.com/us/,bdocodex.com,78,Good domain,0.75,6,1.0,False,False,,,UA-5178977-18,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
themamamaven.com,https://www.themamamaven.com/,themamamaven.com,78,Good domain,0.85,9,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found
heyvr.io,https://heyvr.io/,heyvr.io,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
xrysoskoufaki.gr,https://xrysoskoufaki.gr/,xrysoskoufaki.gr,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
expressen.se,https://www.expressen.se/,expressen.se,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Interstitial/overlay/dark-pattern keywords detected
recipevalue.com,https://recipevalue.com/,recipevalue.com,79,Good domain,0.75,4,1.0,True,False,pub-1127105605697817,GTM-K2Z3L7J9,G-91NJGKQD8M,Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
cradiori.co,https://cradiori.co/,cradiori.co,79,Good domain,0.75,4,1.0,True,False,,,G-QMW56LVXE4,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
toynewsi.com,https://toynewsi.com/,toynewsi.com,79,Good domain,0.75,6,1.0,False,False,,,G-VPZ0Z48K28,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
ohmyfoodrecipes.com,https://www.ohmyfoodrecipes.com/,ohmyfoodrecipes.com,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
wbtv.com,https://www.wbtv.com/,wbtv.com,79,Good domain,0.75,6,1.0,False,False,,GTM-M5QQ3JP,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
voetbalkrant.com,https://www.voetbalkrant.com/,voetbalkrant.com,79,Good domain,0.75,6,1.0,False,False,,GTM-FBT8,G-1WPR0TFKV7,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
pewterreport.com,https://www.pewterreport.com/,pewterreport.com,79,Good domain,0.75,4,1.0,True,False,,,,Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
americanvoterpolls.com,https://americanvoterpolls.com/,americanvoterpolls.com,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
allhabs.com,https://www.allmontrealhockey.com/,allmontrealhockey.com,79,Good domain,0.75,6,1.0,False,False,,,G-LZBQ5R62P0,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
burlingtonfreepress.com,https://www.burlingtonfreepress.com/,burlingtonfreepress.com,79,Good domain,0.75,6,1.0,False,False,,GTM-PDT4DJG,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
threelittleferns.com,https://threelittleferns.com/,threelittleferns.com,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Interstitial/overlay/dark-pattern keywords detected
petoskeynews.com,https://www.petoskeynews.com/,petoskeynews.com,79,Good domain,0.75,6,1.0,False,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
lakeshowlife.com,https://lakeshowlife.com/,lakeshowlife.com,79,Good domain,0.75,4,1.0,True,False,,GTM-TCW5HW,,Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
marinmamacooks.com,https://marinmamacooks.com/,marinmamacooks.com,79,Good domain,0.75,4,1.0,True,False,,GTM-TW2LQ9Q,G-QQRCXDGCD4,Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
itscheatdayeveryday.com,https://www.itscheatdayeveryday.com/,itscheatdayeveryday.com,79,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
theland.com.au,https://www.theland.com.au/,theland.com.au,80,Good domain,0.85,9,1.0,True,False,,GTM-5QH7B8D|GTM-KPMZ4JM|gtm-hook,G-5HW8G8E0CG|UA-21576599-1|UA-24154746-4|UA-61683903-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
theclemsoninsider.com,https://www.theclemsoninsider.com/,theclemsoninsider.com,80,Good domain,0.85,9,1.0,True,False,,,G-0850QQXPYY|UA-7784734-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
sarahjoyblog.com,https://sarahjoyblog.com/,sarahjoyblog.com,80,Good domain,0.85,6,1.0,True,False,,,UA-71276886-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thecraftyblogstalker.com,https://thecraftyblogstalker.com/,thecraftyblogstalker.com,80,Good domain,0.85,8,0.889,True,False,,,G-T5D4X2LYD4|UA-4680583-4,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
sedanoallegro.it,https://www.sedanoallegro.it/,sedanoallegro.it,80,Good domain,0.75,6,1.0,False,False,pub-1003797122955615,GTM-T5HGZNM,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; Push/notification prompting keywords detected
feastforafraction.com,https://www.feastforafraction.com/,feastforafraction.com,80,Good domain,0.85,5,1.0,True,False,,,G-JPG4ZNJ2K3,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
kiiitv.com,https://www.kiiitv.com/,kiiitv.com,81,Good domain,0.75,4,1.0,True,False,,GTM-PN7THRR3|gtm-id,,No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
eatingglutenanddairyfree.com,https://eatingglutenanddairyfree.com/,eatingglutenanddairyfree.com,81,Good domain,0.75,3,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
cointrackers.com,https://cointrackers.com/,cointrackers.com,81,Good domain,0.85,9,1.0,True,False,pub-8417283882784443,,G-R9X8EL2VNL|UA-943460-76,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
squirrelsofafeather.com,https://www.squirrelsofafeather.com/,squirrelsofafeather.com,81,Good domain,0.85,8,1.0,True,False,,,UA-112735594-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
spiceitupp.com,https://spiceitupp.com/,spiceitupp.com,81,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
cliomakeup.com,https://blog.cliomakeup.com/,cliomakeup.com,81,Good domain,0.85,9,1.0,True,False,pub-2475127240588691,GTM-MFK52KW3,G-SE1E6BEZPY,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thegraydetails.com,https://thegraydetails.com/,thegraydetails.com,81,Good domain,0.85,9,1.0,True,False,,,UA-164795514-2,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
op.gg,https://op.gg/,op.gg,81,Good domain,0.85,8,0.889,True,False,pub-8377914384184168,GTM-5RWPZPG|GTM-5ZSNGV54|GTM-WKTM6W8T,G-B8T7RZ8VVX|G-HKZFKE5JEL|G-HX7X69X702|G-ZB8HX85YRH|UA-37377845-39,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
wholenewmom.com,https://wholenewmom.com/,wholenewmom.com,81,Good domain,0.85,9,1.0,True,False,,,G-SFJ6H5CRM1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
kinderart.com,https://kinderart.com/,kinderart.com,81,Good domain,0.85,9,1.0,True,False,,,UA-1086608-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
sunrise-sunset.org,https://sunrise-sunset.org/,sunrise-sunset.org,81,Good domain,0.75,6,1.0,False,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
ashbaber.com,https://ashbaber.com/,ashbaber.com,81,Good domain,0.85,6,1.0,True,False,,,G-0LX2ENJ0V3,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
nkechiajaeroh.com,https://nkechiajaeroh.com/,nkechiajaeroh.com,81,Good domain,0.85,9,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
lacapital.com.ar,https://www.lacapital.com.ar/,lacapital.com.ar,81,Good domain,0.85,9,1.0,True,False,,GTM-TMLPPNF,G-CJSVX249P2|G-ZQEP8C49KD|UA-3731989-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
livingletterhome.com,https://www.livingletterhome.com/,livingletterhome.com,81,Good domain,0.85,5,1.0,True,False,pub-3312837743993775,GTM-PBN79J,UA-111714796-1|UA-133504724-15,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
graceandyarn.com,https://www.graceandyarn.com/,graceandyarn.com,81,Good domain,0.75,4,1.0,True,False,pub-1556223355139109|pub-3112484614856088,,G-DPF7JNBPX5|UA-115738576-1,No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
mangacompimenta.com,https://mangacompimenta.com/,mangacompimenta.com,81,Good domain,0.85,9,1.0,True,False,,GTM-5SQZS7K8,G-P7M3FFPV0R,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
lasestrellas.tv,https://www.lasestrellas.tv/,lasestrellas.tv,82,Good domain,0.85,9,1.0,True,False,,GTM-TTQCPX,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
frandroid.com,https://www.frandroid.com/,frandroid.com,82,Good domain,0.85,9,1.0,True,False,,GTM-TF3BT5|gtm-category|gtm-filter|gtm-menu|gtm-search|gtm-verb,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
fanspeak.com,https://fanspeak.com/,fanspeak.com,82,Good domain,0.85,8,1.0,True,False,,,G-2GZBVPEPHY,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
blogmura.com,https://blogmura.com/,blogmura.com,82,Good domain,0.85,9,1.0,True,False,pub-8071257780925249,,G-JPWVWG1WP3,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thedaydreamdiaries.com,https://thedaydreamdiaries.com/,thedaydreamdiaries.com,82,Good domain,0.85,6,1.0,True,False,,,G-H8MWGPDS8E,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
petitemodernlife.com,https://petitemodernlife.com/,petitemodernlife.com,82,Good domain,0.85,8,0.889,True,False,,,G-LTVSL8317Z,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
lovetovisitireland.com,https://lovetovisitireland.com/,lovetovisitireland.com,82,Good domain,0.85,9,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
mamari.jp,https://mamari.jp/,mamari.jp,82,Good domain,0.75,6,1.0,False,False,,GTM-W69KM3,UA-46985361-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected
bearnakedfood.com,https://www.bearnakedfood.com/,bearnakedfood.com,82,Good domain,0.85,9,1.0,True,False,pub-2644536267352236|pub-5678788089481223,,UA-54293070-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
mailboxinsights.com,https://mailboxinsights.com/,mailboxinsights.com,82,Good domain,0.85,8,1.0,True,False,,,G-7BN4WEWYY0,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
officialdata.org,https://officialdata.org/,officialdata.org,82,Good domain,0.85,6,1.0,True,False,,,UA-54607101-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
bestselfmama.com,https://bestselfmama.com/,bestselfmama.com,82,Good domain,0.85,9,1.0,True,False,,,G-N64VEMDV4T,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
saintsreport.com,https://saintsreport.com/,saintsreport.com,82,Good domain,0.85,9,1.0,True,False,,,UA-81684996-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
